Gene_name	Species_name	Seq.Identity
SSTR4	Melospiza_georgiana	71.4
SSTR4	Melospiza_melodia_melodia	71.6
SSTR4	Melozone_crissalis	71.2
SSTR4	Meriones_unguiculatus	84.8
SSTR4	Mesitornis_unicolor	72.5
SSTR4	Mesocricetus_auratus	82.7
SSTR4	Microcebus_murinus	91.6
SSTR4	Microtus_ochrogaster	83.1
SSTR4	Microtus_oregoni	83.5
SSTR4	Mirounga_angustirostris	88.1
SSTR4	Mirounga_leonina	88.1
SSTR4	Molothrus_aeneus	70.8
SSTR4	Molothrus_ater	70.9
SSTR4	Monodelphis_domestica	76.9
SSTR4	Motacilla_alba_alba	71.1
SSTR4	Mus_caroli	84.4
SSTR4	Mus_musculus	84.6
SSTR4	Mus_pahari	83.9
SSTR4	Mustela_erminea	74.8
SSTR4	Mustela_lutreola	74.9
SSTR4	Mustela_nigripes	87.7
SSTR4	Mustela_putorius_furo	74.6
SSTR4	Myiozetetes_cayanensis	74.0
SSTR4	Myodes_glareolus	83.1
SSTR4	Nannospalax_galili	87.4
SSTR4	Neofelis_nebulosa	89.4
SSTR4	Neogale_vison	87.9
SSTR4	Neopelma_chrysocephalum	73.7
SSTR4	Neopsephotus_bourkii	72.7
SSTR4	Nipponia_nippon	73.1
SSTR4	Nomascus_leucogenys	97.0
SSTR4	Nothoprocta_perdicaria	72.6
SSTR4	Numida_meleagris	73.8
SSTR4	Nyctibius_grandis	73.9
SSTR4	Nycticebus_coucang	88.0
SSTR4	Ochotona_curzoniae	82.1
SSTR4	Ochotona_princeps	81.7
SSTR4	Odobenus_rosmarus_divergens	88.7
SSTR4	Oenanthe_melanoleuca	70.6
SSTR4	Onychomys_torridus	84.5
SSTR4	Onychostruthus_taczanowskii	70.7
SSTR4	Ornithorhynchus_anatinus	64.2
SSTR4	Oryctolagus_cuniculus	88.7
SSTR4	Otolemur_garnettii	87.8
SSTR4	Pan_paniscus	99.1
SSTR4	Panthera_leo	89.6
SSTR4	Panthera_onca	89.6
SSTR4	Panthera_pardus	89.9
SSTR4	Panthera_tigris	89.6
SSTR4	Panthera_uncia	89.7
SSTR4	Pan_troglodytes	98.9
SSTR4	Papio_anubis	95.3
SSTR4	Parus_major	69.3
SSTR4	Passer_domesticus	70.9
SSTR4	Passer_montanus	70.8
SSTR4	Patagioenas_fasciata	73.1
SSTR4	Pelodiscus_sinensis	72.3
SSTR4	Perognathus_longimembris_pacificus	85.7
SSTR4	Peromyscus_californicus_insignis	84.1
SSTR4	Peromyscus_eremicus	84.3
SSTR4	Peromyscus_maniculatus_bairdii	84.9
SSTR4	Petaurus_breviceps_papuanus	77.6
SSTR4	Pezoporus_flaviventris	69.8
SSTR4	Pezoporus_occidentalis	69.7
SSTR4	Pezoporus_wallicus	69.8
SSTR4	Phaenicophaeus_curvirostris	71.9
SSTR4	Phalacrocorax_carbo	73.7
SSTR4	Phasianus_colchicus	73.7
SSTR4	Phoca_vitulina	88.6
SSTR4	Phodopus_roborovskii	83.1
SSTR4	Piliocolobus_tephrosceles	94.2
SSTR4	Pipra_filicauda	73.1
SSTR4	Pleurodeles_waltl	69.6
SSTR4	Poecile_atricapillus	71.6
SSTR4	Pogoniulus_pusillus	73.4
SSTR4	Pongo_abelii	97.4
SSTR4	Pongo_pygmaeus	96.9
SSTR4	Prinia_subflava	70.4
SSTR4	Prionailurus_bengalensis	90.0
SSTR4	Prionailurus_viverrinus	89.7
SSTR4	Propithecus_coquereli	90.8
SSTR4	Psammomys_obesus	84.6
SSTR4	Pseudopipra_pipra	73.2
SSTR4	Pseudopodoces_humilis	71.7
SSTR4	Puma_concolor	60.5
SSTR4	Puma_yagouaroundi	89.9
SSTR4	Pyrgilauda_ruficollis	69.3
SSTR4	Rana_temporaria	66.4
SSTR4	Rattus_norvegicus	82.7
SSTR4	Rattus_rattus	82.6
SSTR4	Rhea_pennata	68.1
SSTR4	Rhinatrema_bivittatum	72.8
SSTR4	Rhinopithecus_bieti	94.4
SSTR4	Rhinopithecus_roxellana	94.4
SSTR4	Rissa_tridactyla	72.5
SSTR4	Saimiri_boliviensis	95.0
SSTR4	Sapajus_apella	95.2
SSTR4	Sarcophilus_harrisii	76.4
SSTR4	Sciurus_carolinensis	86.2
SSTR4	Serinus_canaria	60.2
SSTR4	Sorex_araneus	76.1
SSTR4	Sorex_fumeus	84.4
SSTR4	Strigops_habroptila	72.7
SSTR4	Struthio_camelus	70.7
SSTR4	Sturnus_vulgaris	67.9
SSTR4	Suncus_etruscus	85.8
SSTR4	Suricata_suricatta	82.8
SSTR4	Symphalangus_syndactylus	97.1
SSTR4	Tachyglossus_aculeatus	63.4
SSTR4	Taeniopygia_guttata	71.4
SSTR4	Talpa_occidentalis	86.2
SSTR4	Terrapene_triunguis	71.0
SSTR4	Theropithecus_gelada	95.4
SSTR4	Tinamus_guttatus	71.5
SSTR4	Trachemys_scripta_elegans	71.4
SSTR4	Trachypithecus_francoisi	94.2
SSTR4	Trichosurus_vulpecula	76.9
SSTR4	Tympanuchus_pallidicinctus	73.1
SSTR4	Tyto_alba	73.2
SSTR4	Urocitellus_parryii	85.9
SSTR4	Ursus_americanus	89.5
SSTR4	Ursus_arctos	89.3
SSTR4	Ursus_maritimus	89.7
SSTR4	Vidua_chalybeata	69.5
SSTR4	Vidua_macroura	69.9
SSTR4	Vombatus_ursinus	76.9
SSTR4	Xenopus_tropicalis	62.3
SSTR4	Zonotrichia_leucophrys_gambelii	70.7
STAP1	Accipiter_gentilis	61.9
STAP1	Acinonyx_jubatus	84.1
STAP1	Acomys_russatus	85.8
STAP1	Ailuropoda_melanoleuca	86.2
STAP1	Alexandromys_fortis	84.5
STAP1	Alligator_mississippiensis	57.6
STAP1	Alligator_sinensis	64.0
STAP1	Ambystoma_mexicanum	47.1
STAP1	Anas_acuta	59.5
STAP1	Anas_platyrhynchos	59.6
STAP1	Anser_cygnoides	59.5
STAP1	Antechinus_flavipes	68.7
STAP1	Antrostomus_carolinensis	60.5
STAP1	Aotus_nancymaae	95.7
STAP1	Apodemus_sylvaticus	83.9
STAP1	Apteryx_mantelli	62.3
STAP1	Apteryx_rowi	54.4
STAP1	Apus_apus	57.4
STAP1	Aquila_chrysaetos_chrysaetos	61.5
STAP1	Artibeus_jamaicensis	84.6
STAP1	Arvicanthis_niloticus	84.6
STAP1	Arvicola_amphibius	85.1
STAP1	Athene_cunicularia	60.9
STAP1	Aythya_fuligula	58.8
STAP1	Balaenoptera_acutorostrata	90.0
STAP1	Balaenoptera_ricei	85.7
STAP1	Balearica_regulorum_gibbericeps	60.3
STAP1	Bison_bison_bison	85.8
STAP1	Bombina_bombina	52.5
STAP1	Bos_indicus_x_Bos_taurus	85.9
STAP1	Bos_javanicus	81.8
STAP1	Bos_mutus	86.1
STAP1	Bos_taurus	81.8
STAP1	Bubalus_bubalis	86.0
STAP1	Bubalus_kerabau	86.0
STAP1	Buceros_rhinoceros_silvestris	58.3
STAP1	Budorcas_taxicolor	86.2
STAP1	Bufo_bufo	51.6
STAP1	Bufo_gargarizans	52.6
STAP1	Calidris_pugnax	48.1
STAP1	Callithrix_jacchus	95.7
STAP1	Callorhinus_ursinus	85.6
STAP1	Camelus_bactrianus	91.2
STAP1	Camelus_dromedarius	90.8
STAP1	Camelus_ferus	91.2
STAP1	Canis_lupus_dingo	83.9
STAP1	Canis_lupus_familiaris	83.9
STAP1	Capra_hircus	86.1
STAP1	Capricornis_sumatraensis	86.2
STAP1	Caretta_caretta	58.8
STAP1	Cariama_cristata	60.0
STAP1	Carlito_syrichta	86.3
STAP1	Castor_canadensis	90.1
STAP1	Cavia_porcellus	72.1
STAP1	Cebus_imitator	95.9
STAP1	Centrocercus_urophasianus	57.6
STAP1	Ceratotherium_simum_simum	90.8
STAP1	Cercocebus_atys	97.9
STAP1	Cervus_canadensis	85.8
STAP1	Cervus_elaphus	85.9
STAP1	Chaetura_pelagica	48.3
STAP1	Charadrius_vociferus	54.9
STAP1	Chelonia_mydas	57.6
STAP1	Chelonoidis_abingdonii	59.8
STAP1	Chinchilla_lanigera	86.8
STAP1	Chionomys_nivalis	85.3
STAP1	Chlorocebus_sabaeus	98.0
STAP1	Choloepus_didactylus	85.1
STAP1	Chroicocephalus_ridibundus	60.5
STAP1	Chrysemys_picta_bellii	59.3
STAP1	Chrysochloris_asiatica	88.9
STAP1	Colobus_angolensis_palliatus	93.5
STAP1	Condylura_cristata	83.3
STAP1	Coturnix_japonica	61.0
STAP1	Cricetulus_griseus	85.3
STAP1	Crocodylus_porosus	62.3
STAP1	Cuculus_canorus	59.6
STAP1	Cygnus_atratus	58.7
STAP1	Cygnus_olor	58.8
STAP1	Cyrtonyx_montezumae	52.6
STAP1	Dama_dama	85.7
STAP1	Dasypus_novemcinctus	90.3
STAP1	Dermochelys_coriacea	59.2
STAP1	Desmodus_rotundus	84.3
STAP1	Diceros_bicornis_minor	90.7
STAP1	Dipodomys_merriami	80.7
STAP1	Dipodomys_ordii	87.9
STAP1	Dipodomys_spectabilis	88.2
STAP1	Dromaius_novaehollandiae	57.0
STAP1	Dromiciops_gliroides	74.2
STAP1	Dryobates_pubescens	59.1
STAP1	Echinops_telfairi	83.3
STAP1	Egretta_garzetta	58.4
STAP1	Elephantulus_edwardii	86.6
STAP1	Elephas_maximus_indicus	90.3
STAP1	Eleutherodactylus_coqui	50.6
STAP1	Emydura_macquarii_macquarii	59.1
STAP1	Emys_orbicularis	59.8
STAP1	Enhydra_lutris_kenyoni	84.8
STAP1	Eptesicus_fuscus	86.4
STAP1	Equus_asinus	90.5
STAP1	Equus_caballus	90.6
STAP1	Equus_przewalskii	90.7
STAP1	Equus_quagga	90.6
STAP1	Erinaceus_europaeus	78.5
STAP1	Eschrichtius_robustus	90.0
STAP1	Eubalaena_glacialis	90.0
STAP1	Eulemur_rufifrons	92.5
STAP1	Eumetopias_jubatus	85.2
STAP1	Falco_biarmicus	53.9
STAP1	Falco_cherrug	53.9
STAP1	Falco_naumanni	59.4
STAP1	Falco_peregrinus	54.0
STAP1	Falco_rusticolus	59.7
STAP1	Felis_catus	79.1
STAP1	Fukomys_damarensis	85.7
STAP1	Fulmarus_glacialis	60.3
STAP1	Galeopterus_variegatus	92.5
STAP1	Gallus_gallus	61.3
STAP1	Gavialis_gangeticus	63.1
STAP1	Gavia_stellata	59.9
STAP1	Geotrypetes_seraphini	52.6
STAP1	Gopherus_evgoodei	57.2
STAP1	Gopherus_flavomarginatus	58.8
STAP1	Gorilla_gorilla_gorilla	98.9
STAP1	Gracilinanus_agilis	69.6
STAP1	Grammomys_surdaster	84.5
STAP1	Grus_americana	60.4
STAP1	Gymnogyps_californianus	61.3
STAP1	Haliaeetus_albicilla	61.7
STAP1	Haliaeetus_leucocephalus	61.8
STAP1	Halichoerus_grypus	86.6
STAP1	Harpia_harpyja	61.1
STAP1	Heterocephalus_glaber	87.4
STAP1	Hippopotamus_amphibius_kiboko	85.8
STAP1	Homo_sapiens	100.0
STAP1	Hyaena_hyaena	86.8
STAP1	Hylobates_moloch	89.9
STAP1	Ictidomys_tridecemlineatus	90.0
STAP1	Indicator_indicator	40.1
STAP1	Jaculus_jaculus	83.5
STAP1	Lagopus_leucura	60.2
STAP1	Lagopus_muta	58.1
STAP1	Lemur_catta	93.0
STAP1	Leopardus_geoffroyi	83.9
STAP1	Leptonychotes_weddellii	80.1
STAP1	Lepus_europaeus	89.2
STAP1	Lontra_canadensis	85.0
STAP1	Loxodonta_africana	90.3
STAP1	Lutra_lutra	85.0
STAP1	Lynx_canadensis	85.5
STAP1	Lynx_rufus	85.3
STAP1	Macaca_fascicularis	98.0
STAP1	Macaca_mulatta	98.0
STAP1	Macaca_nemestrina	98.0
STAP1	Macaca_thibetana_thibetana	97.7
STAP1	Malaclemys_terrapin_pileata	59.5
STAP1	Mandrillus_leucophaeus	97.6
STAP1	Manis_javanica	84.8
STAP1	Manis_pentadactyla	84.6
STAP1	Marmota_flaviventris	90.0
STAP1	Marmota_marmota_marmota	89.9
STAP1	Marmota_monax	90.0
STAP1	Mastomys_coucha	84.5
STAP1	Mauremys_mutica	57.6
STAP1	Mauremys_reevesii	55.3
STAP1	Melanerpes_formicivorus	49.2
STAP1	Meleagris_gallopavo	60.2
STAP1	Meles_meles	85.7
STAP1	Meriones_unguiculatus	86.2
STAP1	Mesitornis_unicolor	58.8
STAP1	Mesocricetus_auratus	84.8
STAP1	Mesoplodon_densirostris	89.9
STAP1	Microcebus_murinus	91.1
STAP1	Microtus_ochrogaster	85.3
STAP1	Microtus_oregoni	85.2
STAP1	Miniopterus_natalensis	83.8
STAP1	Mirounga_angustirostris	84.5
STAP1	Mirounga_leonina	86.5
STAP1	Molossus_molossus	85.5
STAP1	Monodelphis_domestica	70.4
STAP1	Moschus_berezovskii	85.9
STAP1	Muntiacus_reevesi	85.7
STAP1	Mus_caroli	84.4
STAP1	Mus_musculus	84.3
STAP1	Mus_pahari	84.4
STAP1	Mustela_erminea	84.8
STAP1	Mustela_lutreola	84.9
STAP1	Mustela_nigripes	84.8
STAP1	Mustela_putorius_furo	84.7
STAP1	Myodes_glareolus	78.6
STAP1	Myotis_brandtii	89.2
STAP1	Myotis_daubentonii	89.1
STAP1	Myotis_davidii	88.9
STAP1	Myotis_lucifugus	89.5
STAP1	Myotis_myotis	89.2
STAP1	Myotis_yumanensis	89.5
STAP1	Nannospalax_galili	86.2
STAP1	Nanorana_parkeri	49.2
STAP1	Neofelis_nebulosa	84.2
STAP1	Neogale_vison	84.9
STAP1	Neomonachus_schauinslandi	80.5
STAP1	Nipponia_nippon	60.8
STAP1	Nomascus_leucogenys	79.6
STAP1	Nothoprocta_perdicaria	44.6
STAP1	Numida_meleagris	61.0
STAP1	Nyctereutes_procyonoides	86.9
STAP1	Nyctibius_grandis	51.0
STAP1	Nycticebus_coucang	77.8
STAP1	Ochotona_curzoniae	82.0
STAP1	Ochotona_princeps	80.3
STAP1	Octodon_degus	83.8
STAP1	Odobenus_rosmarus_divergens	86.2
STAP1	Odocoileus_virginianus	85.9
STAP1	Onychomys_torridus	85.7
STAP1	Opisthocomus_hoazin	60.4
STAP1	Ornithorhynchus_anatinus	57.4
STAP1	Orycteropus_afer_afer	75.9
STAP1	Oryctolagus_cuniculus	89.3
STAP1	Oryx_dammah	82.7
STAP1	Otolemur_garnettii	87.5
STAP1	Ovis_aries	85.9
STAP1	Ovis_canadensis	85.9
STAP1	Oxyura_jamaicensis	61.2
STAP1	Pan_paniscus	99.7
STAP1	Panthera_leo	84.4
STAP1	Panthera_onca	84.4
STAP1	Panthera_pardus	84.4
STAP1	Panthera_tigris	84.4
STAP1	Panthera_uncia	84.4
STAP1	Pan_troglodytes	99.5
STAP1	Papio_anubis	97.7
STAP1	Pelecanus_crispus	62.6
STAP1	Pelobates_fuscus	54.8
STAP1	Pelodiscus_sinensis	50.4
STAP1	Perognathus_longimembris_pacificus	85.8
STAP1	Peromyscus_californicus_insignis	86.4
STAP1	Peromyscus_eremicus	86.6
STAP1	Peromyscus_leucopus	86.0
STAP1	Peromyscus_maniculatus_bairdii	85.9
STAP1	Petaurus_breviceps_papuanus	70.8
STAP1	Phacochoerus_africanus	89.0
STAP1	Phaenicophaeus_curvirostris	59.9
STAP1	Phalacrocorax_carbo	61.6
STAP1	Phascolarctos_cinereus	74.0
STAP1	Phasianus_colchicus	60.5
STAP1	Phoca_vitulina	86.4
STAP1	Phodopus_roborovskii	84.4
STAP1	Phyllostomus_discolor	84.2
STAP1	Phyllostomus_hastatus	84.3
STAP1	Physeter_macrocephalus	89.5
STAP1	Piliocolobus_tephrosceles	97.5
STAP1	Pipistrellus_kuhlii	88.8
STAP1	Pleurodeles_waltl	48.6
STAP1	Pogoniulus_pusillus	59.2
STAP1	Pongo_abelii	94.8
STAP1	Pongo_pygmaeus	98.1
STAP1	Prionailurus_bengalensis	85.0
STAP1	Prionailurus_viverrinus	84.1
STAP1	Propithecus_coquereli	67.4
STAP1	Psammomys_obesus	86.0
STAP1	Pseudophryne_corroboree	51.4
STAP1	Pteronotus_mesoamericanus	84.6
STAP1	Pteropus_alecto	84.0
STAP1	Pteropus_giganteus	84.0
STAP1	Pteropus_vampyrus	84.0
STAP1	Puma_concolor	80.5
STAP1	Puma_yagouaroundi	80.2
STAP1	Pygoscelis_adeliae	54.0
STAP1	Rana_temporaria	51.1
STAP1	Ranitomeya_imitator	51.9
STAP1	Rattus_norvegicus	78.0
STAP1	Rattus_rattus	85.0
STAP1	Rhea_pennata	58.1
STAP1	Rhinatrema_bivittatum	52.2
STAP1	Rhinolophus_ferrumequinum	86.3
STAP1	Rhinopithecus_bieti	97.3
STAP1	Rhinopithecus_roxellana	97.3
STAP1	Rissa_tridactyla	60.1
STAP1	Rousettus_aegyptiacus	84.1
STAP1	Saccopteryx_bilineata	84.0
STAP1	Saccopteryx_leptura	84.3
STAP1	Saimiri_boliviensis	94.8
STAP1	Sapajus_apella	95.8
STAP1	Sarcophilus_harrisii	73.0
STAP1	Sciurus_carolinensis	88.7
STAP1	Sorex_araneus	80.7
STAP1	Sorex_fumeus	80.0
STAP1	Spea_bombifrons	50.6
STAP1	Struthio_camelus	50.4
STAP1	Sturnira_hondurensis	83.6
STAP1	Suncus_etruscus	80.4
STAP1	Suricata_suricatta	86.5
STAP1	Sus_scrofa	89.2
STAP1	Symphalangus_syndactylus	98.2
STAP1	Tachyglossus_aculeatus	59.4
STAP1	Talpa_occidentalis	83.2
STAP1	Tauraco_erythrolophus	59.4
STAP1	Terrapene_triunguis	54.5
STAP1	Theropithecus_gelada	97.7
STAP1	Trachypithecus_francoisi	94.7
STAP1	Trichechus_manatus_latirostris	87.6
STAP1	Tupaia_chinensis	86.2
STAP1	Tympanuchus_pallidicinctus	60.5
STAP1	Tyto_alba	60.0
STAP1	Urocitellus_parryii	89.5
STAP1	Ursus_americanus	86.1
STAP1	Ursus_arctos	86.1
STAP1	Ursus_maritimus	86.2
STAP1	Vicugna_pacos	90.1
STAP1	Vombatus_ursinus	68.9
STAP1	Vulpes_lagopus	86.9
STAP1	Vulpes_vulpes	77.5
STAP1	Xenopus_tropicalis	53.5
STAP1	Zalophus_californianus	85.2
STOML3	Acinonyx_jubatus	90.1
STOML3	Acomys_russatus	82.2
STOML3	Agelaius_phoeniceus	66.6
STOML3	Ailuropoda_melanoleuca	66.6
STOML3	Alexandromys_fortis	83.6
STOML3	Alligator_mississippiensis	71.3
STOML3	Alligator_sinensis	66.7
STOML3	Ambystoma_mexicanum	66.2
STOML3	Ammospiza_caudacuta	66.2
STOML3	Ammospiza_nelsoni	66.2
STOML3	Anas_acuta	69.0
STOML3	Anas_platyrhynchos	59.0
STOML3	Anser_cygnoides	68.4
STOML3	Antechinus_flavipes	81.6
STOML3	Aotus_nancymaae	95.9
STOML3	Apaloderma_vittatum	70.4
STOML3	Aphelocoma_coerulescens	68.2
STOML3	Apodemus_sylvaticus	85.3
STOML3	Aptenodytes_forsteri	69.8
STOML3	Apteryx_mantelli	71.1
STOML3	Arvicanthis_niloticus	84.7
STOML3	Arvicola_amphibius	85.3
STOML3	Athene_cunicularia	46.7
STOML3	Aythya_fuligula	68.1
STOML3	Balaenoptera_acutorostrata	89.1
STOML3	Balaenoptera_musculus	77.8
STOML3	Balaenoptera_ricei	89.1
STOML3	Balearica_regulorum_gibbericeps	69.8
STOML3	Bison_bison_bison	89.0
STOML3	Bombina_bombina	65.8
STOML3	Bos_indicus_x_Bos_taurus	89.1
STOML3	Bos_javanicus	89.0
STOML3	Bos_mutus	89.0
STOML3	Bos_taurus	89.1
STOML3	Bubalus_bubalis	89.1
STOML3	Bubalus_kerabau	78.3
STOML3	Buceros_rhinoceros_silvestris	67.5
STOML3	Budorcas_taxicolor	78.4
STOML3	Callithrix_jacchus	94.0
STOML3	Callorhinus_ursinus	66.4
STOML3	Caloenas_nicobarica	60.9
STOML3	Calypte_anna	69.0
STOML3	Camelus_bactrianus	89.0
STOML3	Camelus_dromedarius	85.9
STOML3	Camelus_ferus	79.4
STOML3	Canis_lupus_dingo	90.3
STOML3	Canis_lupus_familiaris	85.9
STOML3	Capra_hircus	88.8
STOML3	Capricornis_sumatraensis	78.0
STOML3	Caretta_caretta	72.9
STOML3	Carlito_syrichta	77.6
STOML3	Castor_canadensis	59.0
STOML3	Catharus_ustulatus	59.1
STOML3	Cavia_porcellus	87.3
STOML3	Cebus_imitator	95.3
STOML3	Centrocercus_urophasianus	70.2
STOML3	Cercocebus_atys	60.5
STOML3	Cervus_canadensis	89.2
STOML3	Cervus_elaphus	89.1
STOML3	Chaetura_pelagica	51.2
STOML3	Chamaea_fasciata	53.8
STOML3	Charadrius_vociferus	71.0
STOML3	Chelonia_mydas	72.4
STOML3	Chelonoidis_abingdonii	73.2
STOML3	Chinchilla_lanigera	90.3
STOML3	Chionomys_nivalis	85.4
STOML3	Chlamydotis_macqueenii	68.8
STOML3	Chlorocebus_sabaeus	97.3
STOML3	Choloepus_didactylus	79.5
STOML3	Chroicocephalus_ridibundus	69.2
STOML3	Chrysemys_picta_bellii	72.9
STOML3	Chrysochloris_asiatica	77.1
STOML3	Cinclus_cinclus	67.0
STOML3	Columba_livia	60.5
STOML3	Condylura_cristata	87.1
STOML3	Corapipo_altera	55.5
STOML3	Corvus_brachyrhynchos	68.0
STOML3	Corvus_cornix_cornix	68.0
STOML3	Corvus_hawaiiensis	68.1
STOML3	Corvus_kubaryi	68.0
STOML3	Corvus_moneduloides	59.5
STOML3	Coturnix_japonica	70.8
STOML3	Cricetulus_griseus	86.2
STOML3	Crocodylus_porosus	71.3
STOML3	Cuculus_canorus	71.0
STOML3	Cyanistes_caeruleus	69.2
STOML3	Cygnus_atratus	68.8
STOML3	Cygnus_olor	68.6
STOML3	Cynocephalus_volans	71.4
STOML3	Cyrtonyx_montezumae	70.5
STOML3	Dama_dama	78.0
STOML3	Delphinus_delphis	82.4
STOML3	Dendropsophus_ebraccatus	63.5
STOML3	Dermochelys_coriacea	72.5
STOML3	Dipodomys_merriami	83.5
STOML3	Dipodomys_ordii	88.3
STOML3	Dipodomys_spectabilis	83.6
STOML3	Dromaius_novaehollandiae	70.7
STOML3	Dromiciops_gliroides	82.1
STOML3	Dryobates_pubescens	70.1
STOML3	Echinops_telfairi	84.4
STOML3	Egretta_garzetta	69.7
STOML3	Elephantulus_edwardii	86.6
STOML3	Elephas_maximus_indicus	80.8
STOML3	Eleutherodactylus_coqui	62.0
STOML3	Emydura_macquarii_macquarii	73.9
STOML3	Emys_orbicularis	73.1
STOML3	Enhydra_lutris_kenyoni	88.9
STOML3	Equus_asinus	65.7
STOML3	Equus_caballus	65.7
STOML3	Equus_przewalskii	65.7
STOML3	Equus_quagga	65.7
STOML3	Erinaceus_europaeus	88.0
STOML3	Eubalaena_glacialis	78.8
STOML3	Eulemur_rufifrons	91.5
STOML3	Eumetopias_jubatus	66.2
STOML3	Falco_biarmicus	66.2
STOML3	Falco_cherrug	66.2
STOML3	Falco_peregrinus	66.3
STOML3	Falco_rusticolus	68.2
STOML3	Felis_catus	90.0
STOML3	Ficedula_albicollis	68.8
STOML3	Fukomys_damarensis	89.6
STOML3	Fulmarus_glacialis	69.2
STOML3	Galeopterus_variegatus	69.6
STOML3	Gallus_gallus	71.6
STOML3	Gavialis_gangeticus	71.5
STOML3	Gavia_stellata	65.8
STOML3	Geospiza_fortis	67.0
STOML3	Geotrypetes_seraphini	61.3
STOML3	Globicephala_melas	82.6
STOML3	Gopherus_evgoodei	73.1
STOML3	Gopherus_flavomarginatus	72.6
STOML3	Gorilla_gorilla_gorilla	99.4
STOML3	Gracilinanus_agilis	77.3
STOML3	Grammomys_surdaster	85.5
STOML3	Grus_americana	69.5
STOML3	Gymnogyps_californianus	69.8
STOML3	Haemorhous_mexicanus	66.0
STOML3	Haliaeetus_albicilla	66.7
STOML3	Halichoerus_grypus	86.2
STOML3	Harpia_harpyja	66.7
STOML3	Heterocephalus_glaber	86.8
STOML3	Hippopotamus_amphibius_kiboko	75.1
STOML3	Hipposideros_armiger	88.1
STOML3	Hirundo_rustica	66.6
STOML3	Homo_sapiens	100.0
STOML3	Hyaena_hyaena	85.4
STOML3	Hyla_sarda	59.1
STOML3	Hyperolius_riggenbachi	62.0
STOML3	Ictidomys_tridecemlineatus	90.4
STOML3	Indicator_indicator	68.8
STOML3	Jaculus_jaculus	84.7
STOML3	Lagenorhynchus_albirostris	85.0
STOML3	Lagopus_leucura	70.0
STOML3	Lagopus_muta	70.0
STOML3	Lathamus_discolor	38.0
STOML3	Lemur_catta	92.1
STOML3	Leopardus_geoffroyi	90.0
STOML3	Leptonychotes_weddellii	71.7
STOML3	Leptosomus_discolor	67.8
STOML3	Lepus_europaeus	87.2
STOML3	Lontra_canadensis	88.4
STOML3	Loxodonta_africana	78.5
STOML3	Lutra_lutra	87.9
STOML3	Lynx_canadensis	89.9
STOML3	Lynx_rufus	89.9
STOML3	Macaca_fascicularis	96.9
STOML3	Macaca_mulatta	97.0
STOML3	Macaca_nemestrina	83.0
STOML3	Macaca_thibetana_thibetana	97.1
STOML3	Malaclemys_terrapin_pileata	73.2
STOML3	Mandrillus_leucophaeus	97.4
STOML3	Manis_javanica	85.6
STOML3	Manis_pentadactyla	85.2
STOML3	Marmota_flaviventris	90.0
STOML3	Marmota_marmota_marmota	89.6
STOML3	Marmota_monax	90.0
STOML3	Mastomys_coucha	84.2
STOML3	Mauremys_mutica	72.4
STOML3	Mauremys_reevesii	74.1
STOML3	Melanerpes_formicivorus	68.9
STOML3	Meleagris_gallopavo	70.5
STOML3	Meles_meles	69.7
STOML3	Melopsittacus_undulatus	60.1
STOML3	Melospiza_georgiana	66.3
STOML3	Melospiza_melodia_melodia	66.1
STOML3	Melozone_crissalis	66.2
STOML3	Meriones_unguiculatus	85.0
STOML3	Mesocricetus_auratus	85.4
STOML3	Mesoplodon_densirostris	88.7
STOML3	Microcaecilia_unicolor	67.6
STOML3	Microcebus_murinus	88.8
STOML3	Microtus_ochrogaster	85.0
STOML3	Microtus_oregoni	85.3
STOML3	Mirounga_angustirostris	89.6
STOML3	Mirounga_leonina	72.4
STOML3	Molothrus_aeneus	65.2
STOML3	Molothrus_ater	65.1
STOML3	Monodelphis_domestica	80.5
STOML3	Moschus_berezovskii	89.4
STOML3	Motacilla_alba_alba	66.8
STOML3	Muntiacus_reevesi	78.8
STOML3	Mus_caroli	85.1
STOML3	Mus_musculus	84.7
STOML3	Mus_pahari	84.5
STOML3	Mustela_erminea	88.6
STOML3	Mustela_lutreola	77.6
STOML3	Mustela_nigripes	77.7
STOML3	Mustela_putorius_furo	72.6
STOML3	Myiozetetes_cayanensis	67.9
STOML3	Myodes_glareolus	83.9
STOML3	Nannospalax_galili	87.3
STOML3	Nanorana_parkeri	64.3
STOML3	Neofelis_nebulosa	89.9
STOML3	Neogale_vison	88.3
STOML3	Neomonachus_schauinslandi	71.5
STOML3	Neopsephotus_bourkii	31.2
STOML3	Nestor_notabilis	70.3
STOML3	Nipponia_nippon	70.2
STOML3	Nothoprocta_perdicaria	65.3
STOML3	Numida_meleagris	51.5
STOML3	Nyctereutes_procyonoides	86.0
STOML3	Nyctibius_grandis	68.4
STOML3	Nycticebus_coucang	89.5
STOML3	Ochotona_curzoniae	85.7
STOML3	Ochotona_princeps	86.3
STOML3	Octodon_degus	88.9
STOML3	Odobenus_rosmarus_divergens	90.1
STOML3	Odocoileus_virginianus	89.5
STOML3	Oenanthe_melanoleuca	67.0
STOML3	Onychomys_torridus	85.7
STOML3	Onychostruthus_taczanowskii	67.6
STOML3	Opisthocomus_hoazin	69.4
STOML3	Orycteropus_afer_afer	78.9
STOML3	Oryctolagus_cuniculus	88.9
STOML3	Oryx_dammah	77.9
STOML3	Otolemur_garnettii	89.2
